資料庫Id,設備CustomId,屬性CustomId,X 座標,Y 座標,圖示大小,Icon類別,超連結地圖名稱,Arg1,所屬地圖名稱,反向點,超連結網址,轉向角度
58643,LM_E1L51A-4-CH40-4-C7,LM_E1L51A-4-CH40-4-C7_ON,30.246,75.533,0,RoundLight,,,照明系統_A_1F,False,,0
58644,LM_E1L51A-4-CH40-4-C7,LM_E1L51A-4-CH40-4-C7_ON,30.246,71.278,0,RoundLight,,,照明系統_A_1F,False,,0
58645,LM_E1L51A-4-CH40-4-C7,LM_E1L51A-4-CH40-4-C7_ON,30.246,67.111,0,RoundLight,,,照明系統_A_1F,False,,0
58646,LM_E1L51A-4-CH40-4-C7,LM_E1L51A-4-CH40-4-C7_ON,30.246,62.945,0,RoundLight,,,照明系統_A_1F,False,,0
58647,LM_E1L51A-4-CH40-4-C7,LM_E1L51A-4-CH40-4-C7_ON,30.246,58.689,0,RoundLight,,,照明系統_A_1F,False,,0
59023,LM_3L51A-2-CH19-2-C6,LM_3L51A-2-CH19-2-C6_ON,25.859,28.748,0,RoundLight,,,照明系統_A_3F,False,,0
59024,LM_3L51A-2-CH19-2-C6,LM_3L51A-2-CH19-2-C6_ON,24.48,28.748,0,RoundLight,,,照明系統_A_3F,False,,0
59029,LM_3L51A-2-CH19-2-C6,LM_3L51A-2-CH19-2-C6_ON,21.851,28.748,0,RoundLight,,,照明系統_A_3F,False,,0
59027,LM_3L51A-2-CH19-2-C6,LM_3L51A-2-CH19-2-C6_ON,23.187,28.748,0,RoundLight,,,照明系統_A_3F,False,,0
59203,LM_3L51A-6-CH23-3-C23,LM_3L51A-6-CH23-3-C23_ON,34.071,63.952,0,RoundLight,,,照明系統_A_3F,False,,0
59204,LM_3L51A-6-CH23-3-C23,LM_3L51A-6-CH23-3-C23_ON,32.735,63.952,0,RoundLight,,,照明系統_A_3F,False,,0
59205,LM_3L51A-6-CH23-3-C23,LM_3L51A-6-CH23-3-C23_ON,31.399,63.952,0,RoundLight,,,照明系統_A_3F,False,,0
59206,LM_3L51A-6-CH23-3-C23,LM_3L51A-6-CH23-3-C23_ON,30.063,63.952,0,RoundLight,,,照明系統_A_3F,False,,0
59179,LM_3L51A-6-CH23-3-C23,LM_3L51A-6-CH23-3-C23_ON,31.399,56.416,0,RoundLight,,,照明系統_A_3F,False,,0
59180,LM_3L51A-6-CH23-3-C23,LM_3L51A-6-CH23-3-C23_ON,32.735,56.416,0,RoundLight,,,照明系統_A_3F,False,,0
59181,LM_3L51A-6-CH23-3-C23,LM_3L51A-6-CH23-3-C23_ON,34.071,56.416,0,RoundLight,,,照明系統_A_3F,False,,0
59182,LM_3L51A-6-CH23-3-C23,LM_3L51A-6-CH23-3-C23_ON,30.063,56.416,0,RoundLight,,,照明系統_A_3F,False,,0
59331,LM_E3L51A-4-CH17-4-C8,LM_E3L51A-4-CH17-4-C8_ON,27.866,85.861,0,RoundLight,,,照明系統_A_3F,False,,0
59332,LM_E3L51A-4-CH17-4-C8,LM_E3L51A-4-CH17-4-C8_ON,27.866,81.261,0,RoundLight,,,照明系統_A_3F,False,,0
59333,LM_E3L51A-4-CH17-4-C8,LM_E3L51A-4-CH17-4-C8_ON,27.866,76.661,0,RoundLight,,,照明系統_A_3F,False,,0
59334,LM_E3L51A-4-CH17-4-C8,LM_E3L51A-4-CH17-4-C8_ON,27.866,72.061,0,RoundLight,,,照明系統_A_3F,False,,0
59335,LM_E3L51A-4-CH17-4-C8,LM_E3L51A-4-CH17-4-C8_ON,27.866,67.461,0,RoundLight,,,照明系統_A_3F,False,,0
59336,LM_E3L51A-4-CH17-4-C8,LM_E3L51A-4-CH17-4-C8_ON,27.866,62.861,0,RoundLight,,,照明系統_A_3F,False,,0
59337,LM_E3L51A-4-CH17-4-C8,LM_E3L51A-4-CH17-4-C8_ON,27.866,58.261,0,RoundLight,,,照明系統_A_3F,False,,0
59338,LM_E3L51A-4-CH17-4-C8,LM_E3L51A-4-CH17-4-C8_ON,27.866,53.661,0,RoundLight,,,照明系統_A_3F,False,,0
59339,LM_E3L51A-4-CH17-4-C8,LM_E3L51A-4-CH17-4-C8_ON,27.866,49.061,0,RoundLight,,,照明系統_A_3F,False,,0
59340,LM_E3L51A-4-CH17-4-C8,LM_E3L51A-4-CH17-4-C8_ON,27.866,44.461,0,RoundLight,,,照明系統_A_3F,False,,0
59341,LM_E3L51A-4-CH17-4-C8,LM_E3L51A-4-CH17-4-C8_ON,27.866,39.861,0,RoundLight,,,照明系統_A_3F,False,,0
59342,LM_E3L51A-4-CH17-4-C8,LM_E3L51A-4-CH17-4-C8_ON,27.866,35.261,0,RoundLight,,,照明系統_A_3F,False,,0
59343,LM_E3L51A-4-CH17-4-C8,LM_E3L51A-4-CH17-4-C8_ON,27.866,30.661,0,RoundLight,,,照明系統_A_3F,False,,0
59344,LM_E3L51A-4-CH17-4-C8,LM_E3L51A-4-CH17-4-C8_ON,27.866,26.061,0,RoundLight,,,照明系統_A_3F,False,,0
59345,LM_E3L51A-4-CH17-4-C8,LM_E3L51A-4-CH17-4-C8_ON,27.866,21.461,0,RoundLight,,,照明系統_A_3F,False,,0
59346,LM_E3L51A-4-CH17-4-C8,LM_E3L51A-4-CH17-4-C8_ON,27.866,16.861,0,RoundLight,,,照明系統_A_3F,False,,0
59347,LM_E3L51A-4-CH17-4-C8,LM_E3L51A-4-CH17-4-C8_ON,27.866,12.261,0,RoundLight,,,照明系統_A_3F,False,,0
59348,LM_E3L51A-4-CH17-4-C8,LM_E3L51A-4-CH17-4-C8_ON,24.321,82.7,0,RoundLight,,,照明系統_A_3F,False,,0
58791,LM_2L51A-1-CH30-3-C4,LM_2L51A-1-CH30-3-C4_ON,25.577,24.084,0,RoundLight,,,照明系統_A_2F,False,,0
58792,LM_2L51A-1-CH30-3-C4,LM_2L51A-1-CH30-3-C4_ON,24.155,24.084,0,RoundLight,,,照明系統_A_2F,False,,0
58793,LM_2L51A-1-CH30-3-C4,LM_2L51A-1-CH30-3-C4_ON,22.775,24.084,0,RoundLight,,,照明系統_A_2F,False,,0
58794,LM_2L51A-1-CH30-3-C4,LM_2L51A-1-CH30-3-C4_ON,21.396,24.084,0,RoundLight,,,照明系統_A_2F,False,,0
58795,LM_2L51A-1-CH30-3-C4,LM_2L51A-1-CH30-3-C4_ON,21.396,20.982,0,RoundLight,,,照明系統_A_2F,False,,0
58796,LM_2L51A-1-CH30-3-C4,LM_2L51A-1-CH30-3-C4_ON,22.775,20.982,0,RoundLight,,,照明系統_A_2F,False,,0
58797,LM_2L51A-1-CH30-3-C4,LM_2L51A-1-CH30-3-C4_ON,24.155,20.982,0,RoundLight,,,照明系統_A_2F,False,,0
58798,LM_2L51A-1-CH30-3-C4,LM_2L51A-1-CH30-3-C4_ON,25.577,20.982,0,RoundLight,,,照明系統_A_2F,False,,0
58799,LM_2L51A-1-CH30-4-C3,LM_2L51A-1-CH30-4-C3_ON,25.577,26.744,0,RoundLight,,,照明系統_A_2F,False,,0
58800,LM_2L51A-1-CH30-4-C3,LM_2L51A-1-CH30-4-C3_ON,24.155,26.744,0,RoundLight,,,照明系統_A_2F,False,,0
58801,LM_2L51A-1-CH30-4-C3,LM_2L51A-1-CH30-4-C3_ON,22.775,26.744,0,RoundLight,,,照明系統_A_2F,False,,0
58802,LM_2L51A-1-CH30-4-C3,LM_2L51A-1-CH30-4-C3_ON,21.396,26.744,0,RoundLight,,,照明系統_A_2F,False,,0
58803,LM_2L51A-1-CH30-4-C3,LM_2L51A-1-CH30-4-C3_ON,24.155,30.379,0,RoundLight,,,照明系統_A_2F,False,,0
58804,LM_2L51A-1-CH30-4-C3,LM_2L51A-1-CH30-4-C3_ON,25.577,30.379,0,RoundLight,,,照明系統_A_2F,False,,0
58805,LM_2L51A-1-CH30-4-C3,LM_2L51A-1-CH30-4-C3_ON,22.775,30.379,0,RoundLight,,,照明系統_A_2F,False,,0
58806,LM_2L51A-1-CH30-4-C3,LM_2L51A-1-CH30-4-C3_ON,21.396,30.379,0,RoundLight,,,照明系統_A_2F,False,,0
58992,LM_2L51A-4-CH33-1-C14,LM_2L51A-4-CH33-1-C14_ON,33.704,20.294,0,RoundLight,,,照明系統_A_2F,False,,0
58995,LM_2L51A-4-CH33-1-C14,LM_2L51A-4-CH33-1-C14_ON,33.704,18.078,0,RoundLight,,,照明系統_A_2F,False,,0
58998,LM_2L51A-4-CH33-1-C14,LM_2L51A-4-CH33-1-C14_ON,33.704,15.685,0,RoundLight,,,照明系統_A_2F,False,,0
59001,LM_2L51A-4-CH33-1-C14,LM_2L51A-4-CH33-1-C14_ON,33.704,13.291,0,RoundLight,,,照明系統_A_2F,False,,0
59004,LM_2L51A-4-CH33-1-C14,LM_2L51A-4-CH33-1-C14_ON,33.704,10.809,0,RoundLight,,,照明系統_A_2F,False,,0
59006,LM_3L51A-1-CH18-4-C4,LM_3L51A-1-CH18-4-C4_ON,25.859,19.706,0,RoundLight,,,照明系統_A_3F,False,,0
59012,LM_3L51A-1-CH18-4-C4,LM_3L51A-1-CH18-4-C4_ON,24.48,19.706,0,RoundLight,,,照明系統_A_3F,False,,0
59016,LM_3L51A-1-CH18-4-C4,LM_3L51A-1-CH18-4-C4_ON,23.187,19.706,0,RoundLight,,,照明系統_A_3F,False,,0
59020,LM_3L51A-1-CH18-4-C4,LM_3L51A-1-CH18-4-C4_ON,21.851,19.706,0,RoundLight,,,照明系統_A_3F,False,,0
59066,LM_3L51A-3-CH21-1-C13,LM_3L51A-3-CH21-1-C13_ON,25.859,64.079,0,RoundLight,,,照明系統_A_3F,False,,0
59067,LM_3L51A-3-CH21-1-C13,LM_3L51A-3-CH21-1-C13_ON,24.481,64.079,0,RoundLight,,,照明系統_A_3F,False,,0
59068,LM_3L51A-3-CH21-1-C13,LM_3L51A-3-CH21-1-C13_ON,23.187,64.079,0,RoundLight,,,照明系統_A_3F,False,,0
59069,LM_3L51A-3-CH21-1-C13,LM_3L51A-3-CH21-1-C13_ON,21.851,64.079,0,RoundLight,,,照明系統_A_3F,False,,0
58755,LM_1L51A-8-CH45-2-C21,LM_1L51A-8-CH45-2-C21_ON,49.115,20.465,0,HorizontalLight,,,照明系統_A_1F,False,,0
58756,LM_1L51A-8-CH45-2-C21,LM_1L51A-8-CH45-2-C21_ON,49.115,23.834,0,HorizontalLight,,,照明系統_A_1F,False,,0
58757,LM_1L51A-8-CH45-2-C21,LM_1L51A-8-CH45-2-C21_ON,49.115,27.202,0,HorizontalLight,,,照明系統_A_1F,False,,0
58758,LM_1L51A-8-CH45-2-C21,LM_1L51A-8-CH45-2-C21_ON,49.115,17.096,0,HorizontalLight,,,照明系統_A_1F,False,,0
58759,LM_1L51A-8-CH45-2-C21,LM_1L51A-8-CH45-2-C21_ON,47.908,17.096,0,HorizontalLight,,,照明系統_A_1F,False,,0
58760,LM_1L51A-8-CH45-2-C21,LM_1L51A-8-CH45-2-C21_ON,47.908,20.465,0,HorizontalLight,,,照明系統_A_1F,False,,0
58761,LM_1L51A-8-CH45-2-C21,LM_1L51A-8-CH45-2-C21_ON,47.908,23.834,0,HorizontalLight,,,照明系統_A_1F,False,,0
58762,LM_1L51A-8-CH45-2-C21,LM_1L51A-8-CH45-2-C21_ON,47.908,27.202,0,HorizontalLight,,,照明系統_A_1F,False,,0
58763,LM_1L51A-8-CH45-2-C21,LM_1L51A-8-CH45-2-C21_ON,46.615,17.096,0,HorizontalLight,,,照明系統_A_1F,False,,0
58764,LM_1L51A-8-CH45-2-C21,LM_1L51A-8-CH45-2-C21_ON,46.615,27.202,0,HorizontalLight,,,照明系統_A_1F,False,,0
58765,LM_1L51A-8-CH45-2-C21,LM_1L51A-8-CH45-2-C21_ON,46.615,23.834,0,HorizontalLight,,,照明系統_A_1F,False,,0
58766,LM_1L51A-8-CH45-2-C21,LM_1L51A-8-CH45-2-C21_ON,46.615,20.465,0,HorizontalLight,,,照明系統_A_1F,False,,0
59207,LM_3L51A-5-CH22-4-C20,LM_3L51A-5-CH22-4-C20_ON,32.735,34.696,0,RoundLight,,,照明系統_A_3F,False,,0
59208,LM_3L51A-5-CH22-4-C20,LM_3L51A-5-CH22-4-C20_ON,34.071,34.696,0,RoundLight,,,照明系統_A_3F,False,,0
59209,LM_3L51A-5-CH22-4-C20,LM_3L51A-5-CH22-4-C20_ON,31.399,34.696,0,RoundLight,,,照明系統_A_3F,False,,0
59210,LM_3L51A-5-CH22-4-C20,LM_3L51A-5-CH22-4-C20_ON,30.063,34.696,0,RoundLight,,,照明系統_A_3F,False,,0
59211,LM_3L51A-5-CH22-4-C20,LM_3L51A-5-CH22-4-C20_ON,32.735,30.973,0,RoundLight,,,照明系統_A_3F,False,,0
59212,LM_3L51A-5-CH22-4-C20,LM_3L51A-5-CH22-4-C20_ON,34.071,30.973,0,RoundLight,,,照明系統_A_3F,False,,0
59213,LM_3L51A-5-CH22-4-C20,LM_3L51A-5-CH22-4-C20_ON,31.399,30.973,0,RoundLight,,,照明系統_A_3F,False,,0
59214,LM_3L51A-5-CH22-4-C20,LM_3L51A-5-CH22-4-C20_ON,30.063,30.973,0,RoundLight,,,照明系統_A_3F,False,,0
58923,LM_2L51A-5-CH34-1-C18,LM_2L51A-5-CH34-1-C18_ON,31.237,36.616,0,RoundLight,,,照明系統_A_2F,False,,0
58924,LM_2L51A-5-CH34-1-C18,LM_2L51A-5-CH34-1-C18_ON,31.237,32.804,0,RoundLight,,,照明系統_A_2F,False,,0
58914,LM_2L51A-5-CH34-1-C18,LM_2L51A-5-CH34-1-C18_ON,34.038,36.616,0,RoundLight,,,照明系統_A_2F,False,,0
58915,LM_2L51A-5-CH34-1-C18,LM_2L51A-5-CH34-1-C18_ON,34.038,32.804,0,RoundLight,,,照明系統_A_2F,False,,0
58918,LM_2L51A-5-CH34-1-C18,LM_2L51A-5-CH34-1-C18_ON,32.659,36.616,0,RoundLight,,,照明系統_A_2F,False,,0
58919,LM_2L51A-5-CH34-1-C18,LM_2L51A-5-CH34-1-C18_ON,32.659,32.804,0,RoundLight,,,照明系統_A_2F,False,,0
58929,LM_2L51A-5-CH34-1-C18,LM_2L51A-5-CH34-1-C18_ON,29.9,32.804,0,RoundLight,,,照明系統_A_2F,False,,0
58930,LM_2L51A-5-CH34-1-C18,LM_2L51A-5-CH34-1-C18_ON,29.9,36.616,0,RoundLight,,,照明系統_A_2F,False,,0
59167,LM_3L51A-6-CH24-1-C25,LM_3L51A-6-CH24-1-C25_ON,34.071,67.586,0,RoundLight,,,照明系統_A_3F,False,,0
59168,LM_3L51A-6-CH24-1-C25,LM_3L51A-6-CH24-1-C25_ON,32.735,67.586,0,RoundLight,,,照明系統_A_3F,False,,0
59169,LM_3L51A-6-CH24-1-C25,LM_3L51A-6-CH24-1-C25_ON,31.399,67.586,0,RoundLight,,,照明系統_A_3F,False,,0
59170,LM_3L51A-6-CH24-1-C25,LM_3L51A-6-CH24-1-C25_ON,30.063,67.586,0,RoundLight,,,照明系統_A_3F,False,,0
58985,LM_E2L51A-2-CH28-3-C3,LM_E2L51A-2-CH28-3-C3_ON,37.275,18.61,0,RoundLight,,,照明系統_A_2F,False,,0
58986,LM_E2L51A-2-CH28-3-C3,LM_E2L51A-2-CH28-3-C3_ON,37.275,17.192,0,RoundLight,,,照明系統_A_2F,False,,0
58987,LM_E2L51A-2-CH28-3-C3,LM_E2L51A-2-CH28-3-C3_ON,37.275,20.117,0,RoundLight,,,照明系統_A_2F,False,,0
59062,LM_3L51A-3-CH21-2-C14,LM_3L51A-3-CH21-2-C14_ON,23.187,56.1,0,RoundLight,,,照明系統_A_3F,False,,0
59063,LM_3L51A-3-CH21-2-C14,LM_3L51A-3-CH21-2-C14_ON,21.851,56.1,0,RoundLight,,,照明系統_A_3F,False,,0
59064,LM_3L51A-3-CH21-2-C14,LM_3L51A-3-CH21-2-C14_ON,25.859,56.1,0,RoundLight,,,照明系統_A_3F,False,,0
59078,LM_3L51A-3-CH21-2-C14,LM_3L51A-3-CH21-2-C14_ON,21.851,59.735,0,RoundLight,,,照明系統_A_3F,False,,0
59079,LM_3L51A-3-CH21-2-C14,LM_3L51A-3-CH21-2-C14_ON,23.187,59.735,0,RoundLight,,,照明系統_A_3F,False,,0
59080,LM_3L51A-3-CH21-2-C14,LM_3L51A-3-CH21-2-C14_ON,24.481,59.735,0,RoundLight,,,照明系統_A_3F,False,,0
59081,LM_3L51A-3-CH21-2-C14,LM_3L51A-3-CH21-2-C14_ON,25.859,59.735,0,RoundLight,,,照明系統_A_3F,False,,0
59060,LM_3L51A-3-CH21-2-C14,LM_3L51A-3-CH21-2-C14_ON,24.48,56.1,0,RoundLight,,,照明系統_A_3F,False,,0
58861,LM_2L51A-6-CH35-3-C22,LM_2L51A-6-CH35-3-C22_ON,29.9,78.815,0,RoundLight,,,照明系統_A_2F,False,,0
58862,LM_2L51A-6-CH35-3-C22,LM_2L51A-6-CH35-3-C22_ON,31.237,78.815,0,RoundLight,,,照明系統_A_2F,False,,0
58863,LM_2L51A-6-CH35-3-C22,LM_2L51A-6-CH35-3-C22_ON,32.616,78.815,0,RoundLight,,,照明系統_A_2F,False,,0
58864,LM_2L51A-6-CH35-3-C22,LM_2L51A-6-CH35-3-C22_ON,34.038,78.815,0,RoundLight,,,照明系統_A_2F,False,,0
58865,LM_2L51A-6-CH35-3-C22,LM_2L51A-6-CH35-3-C22_ON,29.9,82.627,0,RoundLight,,,照明系統_A_2F,False,,0
58866,LM_2L51A-6-CH35-3-C22,LM_2L51A-6-CH35-3-C22_ON,31.237,82.627,0,RoundLight,,,照明系統_A_2F,False,,0
58867,LM_2L51A-6-CH35-3-C22,LM_2L51A-6-CH35-3-C22_ON,32.659,82.627,0,RoundLight,,,照明系統_A_2F,False,,0
58868,LM_2L51A-6-CH35-3-C22,LM_2L51A-6-CH35-3-C22_ON,34.038,82.627,0,RoundLight,,,照明系統_A_2F,False,,0
59030,LM_3L51A-2-CH19-3-C7,LM_3L51A-2-CH19-3-C7_ON,25.859,32.294,0,RoundLight,,,照明系統_A_3F,False,,0
59032,LM_3L51A-2-CH19-3-C7,LM_3L51A-2-CH19-3-C7_ON,24.48,32.294,0,RoundLight,,,照明系統_A_3F,False,,0
59034,LM_3L51A-2-CH19-3-C7,LM_3L51A-2-CH19-3-C7_ON,23.187,32.294,0,RoundLight,,,照明系統_A_3F,False,,0
59036,LM_3L51A-2-CH19-3-C7,LM_3L51A-2-CH19-3-C7_ON,21.851,32.294,0,RoundLight,,,照明系統_A_3F,False,,0
58819,LM_2L51A-2-CH31-4-C7,LM_2L51A-2-CH31-4-C7_ON,24.155,43.233,0,RoundLight,,,照明系統_A_2F,False,,0
58820,LM_2L51A-2-CH31-4-C7,LM_2L51A-2-CH31-4-C7_ON,25.577,43.233,0,RoundLight,,,照明系統_A_2F,False,,0
58821,LM_2L51A-2-CH31-4-C7,LM_2L51A-2-CH31-4-C7_ON,22.775,43.233,0,RoundLight,,,照明系統_A_2F,False,,0
58822,LM_2L51A-2-CH31-4-C7,LM_2L51A-2-CH31-4-C7_ON,21.396,43.233,0,RoundLight,,,照明系統_A_2F,False,,0
58962,LM_2L51A-8-CH36-3-C29,LM_2L51A-8-CH36-3-C29_ON,49.344,11.784,0,RoundLight,,,照明系統_A_2F,False,,0
58963,LM_2L51A-8-CH36-3-C29,LM_2L51A-8-CH36-3-C29_ON,47.965,11.784,0,RoundLight,,,照明系統_A_2F,False,,0
58964,LM_2L51A-8-CH36-3-C29,LM_2L51A-8-CH36-3-C29_ON,49.344,15.507,0,RoundLight,,,照明系統_A_2F,False,,0
58965,LM_2L51A-8-CH36-3-C29,LM_2L51A-8-CH36-3-C29_ON,47.965,15.507,0,RoundLight,,,照明系統_A_2F,False,,0
58966,LM_2L51A-8-CH36-3-C29,LM_2L51A-8-CH36-3-C29_ON,49.344,19.419,0,RoundLight,,,照明系統_A_2F,False,,0
58967,LM_2L51A-8-CH36-3-C29,LM_2L51A-8-CH36-3-C29_ON,47.965,19.419,0,RoundLight,,,照明系統_A_2F,False,,0
58843,LM_2L51A-3-CH32-3-C11,LM_2L51A-3-CH32-3-C11_ON,25.577,67.081,0,RoundLight,,,照明系統_A_2F,False,,0
58844,LM_2L51A-3-CH32-3-C11,LM_2L51A-3-CH32-3-C11_ON,24.155,67.081,0,RoundLight,,,照明系統_A_2F,False,,0
58845,LM_2L51A-3-CH32-3-C11,LM_2L51A-3-CH32-3-C11_ON,22.775,67.081,0,RoundLight,,,照明系統_A_2F,False,,0
58846,LM_2L51A-3-CH32-3-C11,LM_2L51A-3-CH32-3-C11_ON,21.395,67.081,0,RoundLight,,,照明系統_A_2F,False,,0
58847,LM_2L51A-3-CH32-3-C11,LM_2L51A-3-CH32-3-C11_ON,25.577,70.804,0,RoundLight,,,照明系統_A_2F,False,,0
58848,LM_2L51A-3-CH32-3-C11,LM_2L51A-3-CH32-3-C11_ON,24.155,70.804,0,RoundLight,,,照明系統_A_2F,False,,0
58849,LM_2L51A-3-CH32-3-C11,LM_2L51A-3-CH32-3-C11_ON,22.775,70.804,0,RoundLight,,,照明系統_A_2F,False,,0
58850,LM_2L51A-3-CH32-3-C11,LM_2L51A-3-CH32-3-C11_ON,21.395,70.804,0,RoundLight,,,照明系統_A_2F,False,,0
58851,LM_2L51A-3-CH32-3-C11,LM_2L51A-3-CH32-3-C11_ON,25.577,74.705,0,RoundLight,,,照明系統_A_2F,False,,0
58852,LM_2L51A-3-CH32-3-C11,LM_2L51A-3-CH32-3-C11_ON,24.155,74.705,0,RoundLight,,,照明系統_A_2F,False,,0
58853,LM_2L51A-3-CH32-3-C11,LM_2L51A-3-CH32-3-C11_ON,22.775,74.705,0,RoundLight,,,照明系統_A_2F,False,,0
58854,LM_2L51A-3-CH32-3-C11,LM_2L51A-3-CH32-3-C11_ON,21.395,74.705,0,RoundLight,,,照明系統_A_2F,False,,0
59044,LM_3L51A-2-CH20-4-C12,LM_3L51A-2-CH20-4-C12_ON,21.851,37.791,0,RoundLight,,,照明系統_A_3F,False,,0
59042,LM_3L51A-2-CH20-4-C12,LM_3L51A-2-CH20-4-C12_ON,23.187,37.791,0,RoundLight,,,照明系統_A_3F,False,,0
59038,LM_3L51A-2-CH20-4-C12,LM_3L51A-2-CH20-4-C12_ON,25.859,37.791,0,RoundLight,,,照明系統_A_3F,False,,0
59039,LM_3L51A-2-CH20-4-C12,LM_3L51A-2-CH20-4-C12_ON,24.48,37.791,0,RoundLight,,,照明系統_A_3F,False,,0
58561,LM_E1L51A-5-CH41-2-C10,LM_E1L51A-5-CH41-2-C10_ON,30.299,48.088,0,RoundLight,,,照明系統_A_1F,False,,0
58562,LM_E1L51A-5-CH41-2-C10,LM_E1L51A-5-CH41-2-C10_ON,29.006,48.088,0,RoundLight,,,照明系統_A_1F,False,,0
58563,LM_E1L51A-5-CH41-2-C10,LM_E1L51A-5-CH41-2-C10_ON,30.299,50.216,0,RoundLight,,,照明系統_A_1F,False,,0
58564,LM_E1L51A-5-CH41-2-C10,LM_E1L51A-5-CH41-2-C10_ON,29.006,50.216,0,RoundLight,,,照明系統_A_1F,False,,0
58565,LM_E1L51A-5-CH41-2-C10,LM_E1L51A-5-CH41-2-C10_ON,30.299,52.255,0,RoundLight,,,照明系統_A_1F,False,,0
58566,LM_E1L51A-5-CH41-2-C10,LM_E1L51A-5-CH41-2-C10_ON,29.006,52.255,0,RoundLight,,,照明系統_A_1F,False,,0
58567,LM_E1L51A-5-CH41-2-C10,LM_E1L51A-5-CH41-2-C10_ON,30.299,54.471,0,RoundLight,,,照明系統_A_1F,False,,0
58568,LM_E1L51A-5-CH41-2-C10,LM_E1L51A-5-CH41-2-C10_ON,29.006,54.471,0,RoundLight,,,照明系統_A_1F,False,,0
58569,LM_E1L51A-5-CH41-2-C10,LM_E1L51A-5-CH41-2-C10_ON,29.006,56.599,0,RoundLight,,,照明系統_A_1F,False,,0
58570,LM_E1L51A-5-CH41-2-C10,LM_E1L51A-5-CH41-2-C10_ON,30.299,56.599,0,RoundLight,,,照明系統_A_1F,False,,0
58779,LM_2L51A-1-CH30-2-C1,LM_2L51A-1-CH30-2-C1_ON,25.577,17.776,0,RoundLight,,,照明系統_A_2F,False,,0
58780,LM_2L51A-1-CH30-2-C1,LM_2L51A-1-CH30-2-C1_ON,24.155,17.776,0,RoundLight,,,照明系統_A_2F,False,,0
58781,LM_2L51A-1-CH30-2-C1,LM_2L51A-1-CH30-2-C1_ON,22.775,17.776,0,RoundLight,,,照明系統_A_2F,False,,0
58782,LM_2L51A-1-CH30-2-C1,LM_2L51A-1-CH30-2-C1_ON,21.396,17.776,0,RoundLight,,,照明系統_A_2F,False,,0
58783,LM_2L51A-1-CH30-2-C1,LM_2L51A-1-CH30-2-C1_ON,21.396,11.216,0,RoundLight,,,照明系統_A_2F,False,,0
58784,LM_2L51A-1-CH30-2-C1,LM_2L51A-1-CH30-2-C1_ON,22.775,11.216,0,RoundLight,,,照明系統_A_2F,False,,0
58785,LM_2L51A-1-CH30-2-C1,LM_2L51A-1-CH30-2-C1_ON,24.155,11.216,0,RoundLight,,,照明系統_A_2F,False,,0
58786,LM_2L51A-1-CH30-2-C1,LM_2L51A-1-CH30-2-C1_ON,25.577,11.216,0,RoundLight,,,照明系統_A_2F,False,,0
58972,LM_2L51A-7-CH36-1-C27,LM_2L51A-7-CH36-1-C27_ON,44.904,19.419,0,RoundLight,,,照明系統_A_2F,False,,0
58973,LM_2L51A-7-CH36-1-C27,LM_2L51A-7-CH36-1-C27_ON,44.904,15.507,0,RoundLight,,,照明系統_A_2F,False,,0
58974,LM_2L51A-7-CH36-1-C27,LM_2L51A-7-CH36-1-C27_ON,44.904,11.784,0,RoundLight,,,照明系統_A_2F,False,,0
58975,LM_2L51A-7-CH36-1-C27,LM_2L51A-7-CH36-1-C27_ON,43.525,15.507,0,RoundLight,,,照明系統_A_2F,False,,0
58976,LM_2L51A-7-CH36-1-C27,LM_2L51A-7-CH36-1-C27_ON,43.525,11.784,0,RoundLight,,,照明系統_A_2F,False,,0
58977,LM_2L51A-7-CH36-1-C27,LM_2L51A-7-CH36-1-C27_ON,43.525,19.419,0,RoundLight,,,照明系統_A_2F,False,,0
59185,LM_E3L51A-1-CH16-2-C2,LM_E3L51A-1-CH16-2-C2_ON,30.192,53.136,0,RoundLight,,,照明系統_A_3F,False,,0
59186,LM_E3L51A-1-CH16-2-C2,LM_E3L51A-1-CH16-2-C2_ON,30.192,51.452,0,RoundLight,,,照明系統_A_3F,False,,0
59187,LM_E3L51A-1-CH16-2-C2,LM_E3L51A-1-CH16-2-C2_ON,29.157,51.452,0,RoundLight,,,照明系統_A_3F,False,,0
59188,LM_E3L51A-1-CH16-2-C2,LM_E3L51A-1-CH16-2-C2_ON,29.157,53.136,0,RoundLight,,,照明系統_A_3F,False,,0
58968,LM_2L51A-8-CH37-2-C28,LM_2L51A-8-CH37-2-C28_ON,46.542,19.419,0,RoundLight,,,照明系統_A_2F,False,,0
58969,LM_2L51A-8-CH37-2-C28,LM_2L51A-8-CH37-2-C28_ON,46.542,11.784,0,RoundLight,,,照明系統_A_2F,False,,0
58970,LM_2L51A-8-CH37-2-C28,LM_2L51A-8-CH37-2-C28_ON,46.542,15.507,0,RoundLight,,,照明系統_A_2F,False,,0
58869,LM_2L51A-6-CH34-4-C21,LM_2L51A-6-CH34-4-C21_ON,34.038,66.847,0,RoundLight,,,照明系統_A_2F,False,,0
58870,LM_2L51A-6-CH34-4-C21,LM_2L51A-6-CH34-4-C21_ON,32.659,66.847,0,RoundLight,,,照明系統_A_2F,False,,0
58871,LM_2L51A-6-CH34-4-C21,LM_2L51A-6-CH34-4-C21_ON,31.237,66.847,0,RoundLight,,,照明系統_A_2F,False,,0
